user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
522377,Paid,5/13/2023,Onboarded,Monthly,5/13/2023,United Kingdom,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
522514,Paid,5/13/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
522685,Paid,5/13/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
522708,Paid,5/13/2023,Onboarded,Annual,5/13/2023,United Kingdom,Youtube,I want to join an industry-leading company.,Machine and deep learning
522714,Paid,5/13/2023,Onboarded,Annual,5/13/2023,United Kingdom,Google,I want to become a data scientist.,Data analysis and data visualization
522916,Free,5/14/2023,Onboarded,,5/14/2023,United States of America,Other,,Introduction to the world of data and data science
522929,Paid,5/14/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
522931,Paid,5/14/2023,Onboarded,Monthly,5/14/2023,Morocco,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
523017,Paid,5/14/2023,Onboarded,Annual,5/14/2023,Pakistan,Youtube,I want to become a data scientist.,Data analysis and data visualization
523067,Paid,5/14/2023,Onboarded,Annual,5/14/2023,United States of America,Linkedin,I want to become a data scientist.,Data analysis and data visualization
523101,Paid,5/14/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
523116,Paid,5/14/2023,Onboarded,Annual,5/14/2023,China,Instagram,I want to earn a higher salary.,Business analysis
523222,Paid,5/14/2023,Onboarded,Annual,5/14/2023,Germany,Youtube,I want to join an industry-leading company.,Machine and deep learning
523326,Paid,5/14/2023,Onboarded,Annual,5/14/2023,Egypt,Linkedin,I want to join an industry-leading company.,Machine and deep learning
523360,Paid,5/14/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
523411,Paid,5/14/2023,Onboarded,Monthly,5/14/2023,India,Google,I want to earn a higher salary.,Business analysis
523435,Paid,5/14/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
523470,Paid,5/15/2023,Onboarded,Annual,6/16/2023,India,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
523490,Paid,5/15/2023,Onboarded,Monthly,5/15/2023,Brazil,Google,I want to earn a higher salary.,Business analysis
523496,Paid,5/15/2023,Onboarded,Annual,5/15/2023,Singapore,Google,I want to earn a higher salary.,Business analysis
523546,Paid,5/15/2023,Onboarded,Annual,5/15/2023,India,Youtube,,Introduction to the world of data and data science
523623,Free,5/15/2023,Not-Onboarded,,,,Multiple_Sources,,
523624,Paid,5/15/2023,Onboarded,Annual,5/15/2023,India,Youtube,,Introduction to the world of data and data science
523644,Paid,5/15/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
523686,Paid,5/15/2023,Onboarded,Annual,5/15/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
523708,Paid,5/15/2023,Onboarded,Annual,5/15/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
523748,Paid,5/15/2023,Onboarded,Annual,5/15/2023,India,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
523800,Paid,5/15/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
523850,Paid,5/15/2023,Onboarded,Monthly,5/15/2023,Morocco,Linkedin,I want to improve my data skills.,Introduction to the world of data and data science
524081,Paid,5/16/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
524103,Paid,5/16/2023,Onboarded,Annual,5/16/2023,Australia,Youtube,I want to join an industry-leading company.,Machine and deep learning
524124,Paid,5/16/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
524142,Paid,5/16/2023,Onboarded,Annual,5/16/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
524188,Paid,5/16/2023,Onboarded,Annual,5/16/2023,India,Youtube,,Introduction to the world of data and data science
524227,Paid,5/16/2023,Onboarded,Annual,5/16/2023,South Africa,Youtube,I want to become a data scientist.,Data analysis and data visualization
524386,Paid,5/16/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
524413,Paid,5/16/2023,Onboarded,Annual,5/16/2023,Brazil,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
524415,Paid,5/16/2023,Onboarded,Monthly,5/16/2023,United States of America,Google,I want to become a data scientist.,Data analysis and data visualization
524454,Free,5/17/2023,Onboarded,,5/17/2023,Canada,Youtube,,Introduction to the world of data and data science
524467,Paid,5/17/2023,Onboarded,Annual,5/17/2023,Brazil,Youtube,,Introduction to the world of data and data science
524470,Paid,5/17/2023,Onboarded,Monthly,5/17/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
524502,Paid,5/17/2023,Onboarded,Annual,5/17/2023,India,Instagram,,Introduction to the world of data and data science
524534,Paid,5/17/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
524574,Paid,5/17/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
524635,Paid,5/17/2023,Onboarded,Annual,5/17/2023,Azerbaijan,Friend,I want to join an industry-leading company.,Machine and deep learning
524682,Paid,5/17/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
524816,Paid,5/18/2023,Onboarded,Monthly,5/18/2023,United States of America,Youtube,I want to join an industry-leading company.,Machine and deep learning
524961,Paid,5/18/2023,Onboarded,Annual,5/18/2023,India,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525020,Paid,5/18/2023,Onboarded,Annual,5/18/2023,Bangladesh,Youtube,I want to become a data scientist.,Data analysis and data visualization
525021,Paid,5/18/2023,Onboarded,Annual,5/18/2023,Philippines,Facebook,I want to become a data scientist.,Data analysis and data visualization
525039,Paid,5/18/2023,Not-Onboarded,Annual,,,Other,,
525044,Paid,5/18/2023,Onboarded,Monthly,5/18/2023,India,Friend,I want to earn a higher salary.,Business analysis
525069,Paid,5/18/2023,Onboarded,Annual,5/18/2023,Singapore,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
525084,Paid,5/18/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525096,Paid,5/18/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525117,Paid,5/18/2023,Onboarded,Annual,5/18/2023,Netherlands,Instagram,I want to earn a higher salary.,Business analysis
525135,Paid,5/18/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525137,Paid,5/18/2023,Onboarded,Annual,5/18/2023,Australia,Facebook,I want to become a data scientist.,Data analysis and data visualization
525139,Free,5/18/2023,Not-Onboarded,,,,Multiple_Sources,,
525162,Paid,5/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525177,Paid,5/19/2023,Onboarded,Annual,5/19/2023,Pakistan,Instagram,,Introduction to the world of data and data science
525189,Paid,5/19/2023,Onboarded,Annual,5/19/2023,Canada,Facebook,,Introduction to the world of data and data science
525191,Paid,5/19/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
525198,Paid,5/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525207,Paid,5/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525238,Paid,5/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525247,Paid,5/19/2023,Onboarded,Annual,5/19/2023,Uganda,Friend,I want to become a data scientist.,Data analysis and data visualization
525263,Paid,5/19/2023,Onboarded,Annual,5/19/2023,India,Google,,Introduction to the world of data and data science
525274,Paid,5/19/2023,Onboarded,Annual,5/19/2023,India,Google,I want to improve my data skills.,Introduction to the world of data and data science
525304,Paid,5/19/2023,Onboarded,Annual,5/19/2023,Algeria,Friend,,Introduction to the world of data and data science
525313,Paid,5/19/2023,Onboarded,Annual,5/19/2023,Turkey,Instagram,I want to join an industry-leading company.,Machine and deep learning
525316,Paid,5/19/2023,Onboarded,Annual,5/19/2023,India,Multiple_Sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525321,Paid,5/19/2023,Onboarded,Monthly,5/19/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
525322,Paid,5/19/2023,Onboarded,Annual,5/19/2023,United States of America,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525327,Paid,5/19/2023,Onboarded,Annual,5/30/2023,Germany,Instagram,I want to join an industry-leading company.,Machine and deep learning
525332,Paid,5/19/2023,Onboarded,Annual,6/17/2023,Switzerland,Multiple_Sources,I want to join an industry-leading company.,Machine and deep learning
525334,Paid,5/19/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525336,Paid,5/19/2023,Onboarded,Annual,5/19/2023,United States of America,Youtube,,Introduction to the world of data and data science
525340,Paid,5/19/2023,Onboarded,Annual,5/19/2023,United States of America,Linkedin,I want to become a data scientist.,Data analysis and data visualization
525352,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Nigeria,Youtube,,Introduction to the world of data and data science
525357,Paid,5/20/2023,Onboarded,Annual,5/20/2023,United States of America,Friend,I want to earn a higher salary.,Business analysis
525363,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525386,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Australia,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
525387,Paid,5/20/2023,Onboarded,Annual,5/20/2023,India,Multiple_Sources,I want to join an industry-leading company.,Machine and deep learning
525417,Paid,5/20/2023,Onboarded,Annual,5/20/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525419,Paid,5/20/2023,Onboarded,Annual,5/20/2023,France,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
525425,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Philippines,Facebook,I want to become a data scientist.,Data analysis and data visualization
525426,Paid,5/20/2023,Onboarded,Annual,5/20/2023,France,Friend,I want to earn a higher salary.,Business analysis
525432,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525433,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525447,Paid,5/20/2023,Onboarded,Annual,5/20/2023,United Kingdom,Other,,Introduction to the world of data and data science
525450,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525464,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Austria,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525466,Paid,5/20/2023,Onboarded,Annual,5/31/2023,India,Youtube,,Introduction to the world of data and data science
525469,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Italy,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525471,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525478,Paid,5/20/2023,Onboarded,Monthly,5/20/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
525479,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Singapore,Youtube,I want to join an industry-leading company.,Machine and deep learning
525504,Paid,5/20/2023,Onboarded,Annual,5/22/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
525514,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525517,Paid,5/20/2023,Onboarded,Annual,5/20/2023,United Kingdom,Linkedin,I want to become a data scientist.,Data analysis and data visualization
525530,Paid,5/20/2023,Onboarded,Annual,5/20/2023,United States of America,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525532,Paid,5/20/2023,Onboarded,Annual,5/20/2023,India,Youtube,,Introduction to the world of data and data science
525548,Paid,5/20/2023,Onboarded,Annual,5/20/2023,Qatar,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525564,Paid,5/20/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525573,Paid,5/21/2023,Onboarded,Annual,5/21/2023,Australia,Google,I want to improve my data skills.,Introduction to the world of data and data science
525642,Paid,5/21/2023,Onboarded,Annual,5/21/2023,Pakistan,Facebook,,Introduction to the world of data and data science
525656,Paid,5/21/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525658,Paid,5/21/2023,Onboarded,Annual,5/21/2023,Brazil,Youtube,I want to earn a higher salary.,Business analysis
525662,Paid,5/21/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
525694,Paid,5/21/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525702,Paid,5/21/2023,Onboarded,Annual,5/21/2023,India,Google,,Introduction to the world of data and data science
525736,Paid,5/21/2023,Onboarded,Annual,5/21/2023,United States of America,Google,I want to become a data scientist.,Data analysis and data visualization
525737,Paid,5/21/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525752,Paid,5/21/2023,Onboarded,Annual,5/21/2023,United States of America,Instagram,,Introduction to the world of data and data science
525760,Paid,5/21/2023,Onboarded,Annual,5/21/2023,India,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525779,Paid,5/22/2023,Onboarded,Annual,5/22/2023,United States of America,Youtube,I want to join an industry-leading company.,Machine and deep learning
525784,Paid,5/22/2023,Onboarded,Annual,5/22/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525826,Paid,5/22/2023,Onboarded,Annual,5/22/2023,India,Linkedin,I want to join an industry-leading company.,Machine and deep learning
525874,Free,5/22/2023,Onboarded,,5/22/2023,United Kingdom,Google,,Introduction to the world of data and data science
525880,Paid,5/22/2023,Onboarded,Annual,5/22/2023,Russia,Youtube,I want to join an industry-leading company.,Machine and deep learning
525883,Paid,5/22/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
525886,Paid,5/22/2023,Onboarded,Annual,5/22/2023,Brazil,Youtube,,Introduction to the world of data and data science
525899,Paid,5/22/2023,Not-Onboarded,Annual,,,Friend,,
525906,Paid,5/22/2023,Onboarded,Annual,5/22/2023,United Kingdom,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
525937,Paid,5/22/2023,Onboarded,Annual,5/22/2023,India,Instagram,,Introduction to the world of data and data science
525949,Paid,5/22/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
525980,Paid,5/22/2023,Onboarded,Annual,5/22/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
526042,Paid,5/23/2023,Onboarded,Annual,5/23/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
526067,Paid,5/23/2023,Onboarded,Monthly,5/23/2023,United States of America,Multiple_Sources,I want to join an industry-leading company.,Machine and deep learning
526068,Paid,5/23/2023,Onboarded,Annual,5/23/2023,Poland,Linkedin,,Introduction to the world of data and data science
526089,Paid,5/23/2023,Onboarded,Annual,5/23/2023,India,Google,I want to become a data scientist.,Data analysis and data visualization
526093,Free,5/23/2023,Onboarded,,5/23/2023,United Kingdom,Linkedin,I want to join an industry-leading company.,Machine and deep learning
526102,Paid,5/23/2023,Onboarded,Monthly,5/23/2023,Myanmar,Friend,,Introduction to the world of data and data science
526105,Paid,5/23/2023,Onboarded,Annual,5/23/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
526118,Paid,5/23/2023,Onboarded,Annual,5/24/2023,Australia,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526136,Paid,5/23/2023,Onboarded,Annual,5/23/2023,India,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
526154,Paid,5/23/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
526159,Paid,5/23/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
526166,Paid,5/23/2023,Onboarded,Annual,5/23/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
526169,Paid,5/23/2023,Onboarded,Annual,5/23/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
526179,Paid,5/23/2023,Onboarded,Annual,5/23/2023,Philippines,Google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526188,Paid,5/23/2023,Onboarded,Annual,5/23/2023,Poland,Youtube,I want to become a data scientist.,Data analysis and data visualization
526190,Paid,5/23/2023,Onboarded,Annual,5/23/2023,Democratic Republic of the Congo,Linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526222,Paid,5/24/2023,Onboarded,Annual,5/24/2023,Canada,Other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526225,Paid,5/24/2023,Not-Onboarded,Annual,,,Friend,,
526241,Paid,5/24/2023,Onboarded,Annual,5/24/2023,India,Multiple_Sources,I want to become a data scientist.,Data analysis and data visualization
526246,Paid,5/24/2023,Onboarded,Annual,5/24/2023,Indonesia,Google,Other,Specialized advanced topics
526249,Paid,5/24/2023,Onboarded,Annual,5/24/2023,Philippines,Youtube,I want to earn a higher salary.,Business analysis
526273,Paid,5/24/2023,Onboarded,Annual,5/24/2023,India,Youtube,,Introduction to the world of data and data science
526285,Paid,5/24/2023,Onboarded,Annual,5/24/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
526317,Paid,5/24/2023,Onboarded,Annual,6/12/2023,Spain,Instagram,I want to become a data scientist.,Data analysis and data visualization
526327,Paid,5/24/2023,Onboarded,Annual,5/24/2023,India,Google,,Introduction to the world of data and data science
526353,Free,5/24/2023,Onboarded,,5/24/2023,Cyprus,Youtube,I want to join an industry-leading company.,Machine and deep learning
526377,Paid,5/24/2023,Onboarded,Annual,5/24/2023,Costa Rica,Facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526381,Paid,5/24/2023,Onboarded,Annual,5/24/2023,United States of America,Google,,Introduction to the world of data and data science
526396,Free,5/24/2023,Not-Onboarded,,,,Multiple_Sources,,
526422,Paid,5/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
526423,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526425,Free,5/25/2023,Onboarded,,5/31/2023,Vietnam,Google,,Introduction to the world of data and data science
526430,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526431,Free,5/25/2023,Onboarded,,6/3/2023,Vietnam,Google,I want to join an industry-leading company.,Machine and deep learning
526433,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526437,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526439,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526440,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526444,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526447,Paid,5/25/2023,Onboarded,Annual,5/25/2023,Australia,Youtube,I want to become a data scientist.,Data analysis and data visualization
526448,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526453,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526456,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526458,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526461,Paid,5/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
526462,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526466,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526470,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526474,Free,5/25/2023,Onboarded,,5/25/2023,United Kingdom,Google,I want to join an industry-leading company.,Machine and deep learning
526475,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526479,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526484,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526486,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526489,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526491,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526493,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526496,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526499,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526502,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526505,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526514,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526516,Free,5/25/2023,Not-Onboarded,,,,Multiple_Sources,,
526595,Paid,5/25/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
526617,Paid,5/25/2023,Onboarded,Annual,5/25/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526624,Paid,5/25/2023,Onboarded,Annual,5/25/2023,United States of America,Other,,Introduction to the world of data and data science
526628,Paid,5/25/2023,Onboarded,Annual,5/25/2023,United States of America,Google,I want to become a data scientist.,Data analysis and data visualization
526647,Paid,5/26/2023,Onboarded,Annual,5/26/2023,Mexico,Youtube,I want to become a data scientist.,Data analysis and data visualization
526659,Paid,5/26/2023,Onboarded,Annual,5/26/2023,United States of America,Youtube,I want to become a data scientist.,Data analysis and data visualization
526692,Paid,5/26/2023,Onboarded,Annual,6/8/2023,India,Facebook,I want to improve my data skills.,Introduction to the world of data and data science
526732,Paid,5/26/2023,Onboarded,Annual,5/29/2023,Pakistan,Google,,Introduction to the world of data and data science
526737,Paid,5/26/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
526749,Paid,5/26/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
526765,Paid,5/26/2023,Onboarded,Monthly,5/26/2023,Georgia,Youtube,I want to become a data scientist.,Data analysis and data visualization
526775,Paid,5/26/2023,Onboarded,Annual,5/26/2023,United States of America,Linkedin,I want to become a data scientist.,Data analysis and data visualization
526784,Free,5/26/2023,Onboarded,,5/26/2023,United States of America,Other,I want to earn a higher salary.,Business analysis
526793,Paid,5/26/2023,Onboarded,Monthly,5/26/2023,Morocco,Youtube,,Introduction to the world of data and data science
526811,Paid,5/26/2023,Onboarded,Annual,5/26/2023,United States of America,Linkedin,I want to become a data scientist.,Data analysis and data visualization
526833,Paid,5/27/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
526834,Paid,5/27/2023,Onboarded,Annual,5/27/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
526837,Paid,5/27/2023,Onboarded,Annual,5/27/2023,Norway,Instagram,,Introduction to the world of data and data science
526851,Paid,5/27/2023,Onboarded,Annual,5/27/2023,India,Linkedin,,Introduction to the world of data and data science
526856,Paid,5/27/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
526871,Free,5/27/2023,Not-Onboarded,,,,Multiple_Sources,,
526889,Paid,5/27/2023,Onboarded,Annual,5/27/2023,India,Linkedin,I want to become a data scientist.,Data analysis and data visualization
526922,Paid,5/27/2023,Onboarded,Annual,5/27/2023,India,Youtube,I want to become a data scientist.,Data analysis and data visualization
526925,Paid,5/27/2023,Onboarded,Annual,5/27/2023,Egypt,Multiple_Sources,,Introduction to the world of data and data science
526971,Paid,5/27/2023,Onboarded,Annual,5/27/2023,Uganda,Linkedin,,Introduction to the world of data and data science
526979,Paid,5/27/2023,Onboarded,Annual,5/27/2023,Algeria,Friend,,Introduction to the world of data and data science
526985,Paid,5/27/2023,Onboarded,Annual,5/27/2023,Canada,Other,I want to join an industry-leading company.,Machine and deep learning
526997,Paid,5/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527012,Paid,5/28/2023,Onboarded,Annual,5/28/2023,United States of America,Linkedin,,Introduction to the world of data and data science
527052,Paid,5/28/2023,Onboarded,Annual,5/28/2023,New Zealand,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527056,Paid,5/28/2023,Onboarded,Annual,5/28/2023,India,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527057,Paid,5/28/2023,Onboarded,Annual,6/5/2023,Indonesia,Multiple_Sources,,Introduction to the world of data and data science
527074,Paid,5/28/2023,Onboarded,Annual,5/28/2023,Philippines,Instagram,,Introduction to the world of data and data science
527076,Paid,5/28/2023,Onboarded,Annual,5/28/2023,India,Linkedin,I want to join an industry-leading company.,Machine and deep learning
527084,Paid,5/28/2023,Onboarded,Annual,5/28/2023,United Kingdom,Friend,I want to become a data scientist.,Data analysis and data visualization
527090,Paid,5/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527093,Paid,5/28/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527145,Paid,5/28/2023,Onboarded,Annual,5/28/2023,Brazil,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
527214,Paid,5/29/2023,Onboarded,Annual,6/5/2023,United States of America,Facebook,I want to join an industry-leading company.,Machine and deep learning
527267,Paid,5/29/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527272,Paid,5/29/2023,Onboarded,Annual,5/29/2023,India,Instagram,,Introduction to the world of data and data science
527275,Paid,5/29/2023,Onboarded,Annual,5/29/2023,India,Instagram,,Introduction to the world of data and data science
527276,Free,5/29/2023,Not-Onboarded,,,,Multiple_Sources,,
527280,Free,5/29/2023,Not-Onboarded,,,,Multiple_Sources,,
527282,Paid,5/29/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527283,Paid,5/29/2023,Onboarded,Annual,5/29/2023,India,Friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527302,Paid,5/29/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527304,Paid,5/29/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527327,Paid,5/29/2023,Onboarded,Annual,5/29/2023,United States of America,Youtube,I want to improve my data skills.,Introduction to the world of data and data science
527329,Paid,5/29/2023,Onboarded,Annual,5/29/2023,United States of America,Google,I want to join an industry-leading company.,Machine and deep learning
527337,Paid,5/30/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527350,Paid,5/30/2023,Onboarded,Annual,5/30/2023,United States of America,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527356,Paid,5/30/2023,Onboarded,Annual,5/30/2023,Austria,Friend,I want to become a data scientist.,Data analysis and data visualization
527357,Paid,5/30/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527364,Paid,5/30/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527379,Paid,5/30/2023,Onboarded,Annual,5/30/2023,India,Youtube,,Introduction to the world of data and data science
527387,Paid,5/30/2023,Onboarded,Annual,5/30/2023,United Kingdom,Youtube,I want to join an industry-leading company.,Machine and deep learning
527389,Paid,5/30/2023,Onboarded,Annual,5/30/2023,Poland,Friend,I want to earn a higher salary.,Business analysis
527391,Paid,5/30/2023,Onboarded,Annual,5/30/2023,Pakistan,Google,I want to become a data scientist.,Data analysis and data visualization
527398,Paid,5/30/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
527406,Paid,5/30/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527409,Paid,5/30/2023,Onboarded,Annual,5/30/2023,Philippines,Youtube,,Introduction to the world of data and data science
527412,Paid,5/30/2023,Onboarded,Monthly,5/30/2023,Canada,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527421,Paid,5/30/2023,Onboarded,Annual,5/30/2023,India,Instagram,I want to improve my data skills.,Introduction to the world of data and data science
527443,Paid,5/30/2023,Onboarded,Annual,5/30/2023,United Kingdom,Google,,Introduction to the world of data and data science
527618,Paid,5/31/2023,Not-Onboarded,Monthly,,,Multiple_Sources,,
527674,Paid,5/31/2023,Not-Onboarded,Annual,,,Multiple_Sources,,
527734,Paid,5/31/2023,Onboarded,Annual,5/31/2023,United States of America,Linkedin,Other,Specialized advanced topics
527764,Free,5/31/2023,Onboarded,,5/31/2023,United Kingdom,Youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
527885,Paid,6/1/2023,Onboarded,Monthly,6/1/2023,South Africa,Linkedin,I want to become a data scientist.,Data analysis and data visualization
